,Year,City,Sport,Discipline,Athlete,Country,Gender,Medal
19648,1992,Barcelona,Aquatics,Swimming,"ESPOSITO, Franck",FRA,Men,Bronze
19649,1992,Barcelona,Aquatics,Swimming,"STEWART, Melvin",USA,Men,Gold
19650,1992,Barcelona,Aquatics,Swimming,"LOADER, Danyon Joseph",NZL,Men,Silver
19651,1992,Barcelona,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,Bronze
19652,1992,Barcelona,Aquatics,Swimming,"SANDERS, Summer",USA,Women,Gold
19653,1992,Barcelona,Aquatics,Swimming,"WANG, Xiaohong",CHN,Women,Silver
19654,1992,Barcelona,Aquatics,Swimming,"KASVIO, Antti Alexander",FIN,Men,Bronze
19655,1992,Barcelona,Aquatics,Swimming,"SADOVYI, Evgueni",EUN,Men,Gold
19656,1992,Barcelona,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,Silver
19657,1992,Barcelona,Aquatics,Swimming,"KIELGASS, Kerstin",GER,Women,Bronze
19658,1992,Barcelona,Aquatics,Swimming,"HAISLETT, Nicole Lee",USA,Women,Gold
19659,1992,Barcelona,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,Silver
19660,1992,Barcelona,Aquatics,Swimming,"CZENE, Attila",HUN,Men,Bronze
19661,1992,Barcelona,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,Gold
19662,1992,Barcelona,Aquatics,Swimming,"BURGESS, Gregory",USA,Men,Silver
19663,1992,Barcelona,Aquatics,Swimming,"HUNGER, Daniela",GER,Women,Bronze
19664,1992,Barcelona,Aquatics,Swimming,"LIN, Li",CHN,Women,Gold
19665,1992,Barcelona,Aquatics,Swimming,"SANDERS, Summer",USA,Women,Silver
19666,1992,Barcelona,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,Bronze
19667,1992,Barcelona,Aquatics,Swimming,"SADOVYI, Evgueni",EUN,Men,Gold
19668,1992,Barcelona,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,Silver
19669,1992,Barcelona,Aquatics,Swimming,"LEWIS, Hayley Jane",AUS,Women,Bronze
19670,1992,Barcelona,Aquatics,Swimming,"HASE, Dagmar",GER,Women,Gold
19671,1992,Barcelona,Aquatics,Swimming,"EVANS, Janet",USA,Women,Silver
19672,1992,Barcelona,Aquatics,Swimming,"SACCHI, Luca",ITA,Men,Bronze
19673,1992,Barcelona,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,Gold
19674,1992,Barcelona,Aquatics,Swimming,"NAMESNIK, Eric",USA,Men,Silver
19675,1992,Barcelona,Aquatics,Swimming,"SANDERS, Summer",USA,Women,Bronze
19676,1992,Barcelona,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,Gold
19677,1992,Barcelona,Aquatics,Swimming,"LIN, Li",CHN,Women,Silver
19678,1992,Barcelona,Aquatics,Swimming,"PINGER, Mark",GER,Men,Bronze
19679,1992,Barcelona,Aquatics,Swimming,"RICHTER, Dirk",GER,Men,Bronze
19680,1992,Barcelona,Aquatics,Swimming,"SZIGAT, Andreas",GER,Men,Bronze
19681,1992,Barcelona,Aquatics,Swimming,"TRÖGER, Christian",GER,Men,Bronze
19682,1992,Barcelona,Aquatics,Swimming,"ZESNER, Steffen",GER,Men,Bronze
19683,1992,Barcelona,Aquatics,Swimming,"ZIKARSKY, Bengt",GER,Men,Bronze
19684,1992,Barcelona,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,Gold
19685,1992,Barcelona,Aquatics,Swimming,"HUDEPOHL, Joseph",USA,Men,Gold
19686,1992,Barcelona,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,Gold
19687,1992,Barcelona,Aquatics,Swimming,"JORDAN, Shaun",USA,Men,Gold
19688,1992,Barcelona,Aquatics,Swimming,"OLSEN, Jon",USA,Men,Gold
19689,1992,Barcelona,Aquatics,Swimming,"THOMAS, Joel",USA,Men,Gold
19690,1992,Barcelona,Aquatics,Swimming,"BASHKATOV, Juri",EUN,Men,Silver
19691,1992,Barcelona,Aquatics,Swimming,"KHNYKIN, Pavlo",EUN,Men,Silver
19692,1992,Barcelona,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,Silver
19693,1992,Barcelona,Aquatics,Swimming,"PRIGODA, Guennadi",EUN,Men,Silver
19694,1992,Barcelona,Aquatics,Swimming,"PYSHNENKO, Vladimir",EUN,Men,Silver
19695,1992,Barcelona,Aquatics,Swimming,"TAIANOVITCH, Veniamin",EUN,Men,Silver
19696,1992,Barcelona,Aquatics,Swimming,"HADDING, Annette",GER,Women,Bronze
19697,1992,Barcelona,Aquatics,Swimming,"HUNGER, Daniela",GER,Women,Bronze
19698,1992,Barcelona,Aquatics,Swimming,"KIELGASS, Kerstin",GER,Women,Bronze
19699,1992,Barcelona,Aquatics,Swimming,"OSYGUS, Simone",GER,Women,Bronze
19700,1992,Barcelona,Aquatics,Swimming,"STELLMACH, Manuela",GER,Women,Bronze
19701,1992,Barcelona,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,Bronze
19702,1992,Barcelona,Aquatics,Swimming,"AHMANN-LEIGHTON, Christine",USA,Women,Gold
19703,1992,Barcelona,Aquatics,Swimming,"HAISLETT, Nicole Lee",USA,Women,Gold
19704,1992,Barcelona,Aquatics,Swimming,"MARTINO, Angel",USA,Women,Gold
19705,1992,Barcelona,Aquatics,Swimming,"TAPPIN, Ashley T",USA,Women,Gold
19706,1992,Barcelona,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,Gold
19707,1992,Barcelona,Aquatics,Swimming,"TORRES, Dara",USA,Women,Gold
19708,1992,Barcelona,Aquatics,Swimming,"LE, Jingyi",CHN,Women,Silver
19709,1992,Barcelona,Aquatics,Swimming,"LU, Bin",CHN,Women,Silver
19710,1992,Barcelona,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,Silver
19711,1992,Barcelona,Aquatics,Swimming,"ZHAO, Kun",CHN,Women,Silver
19712,1992,Barcelona,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,Silver
19713,1992,Barcelona,Aquatics,Swimming,"CLARKE, Stephen",CAN,Men,Bronze
19714,1992,Barcelona,Aquatics,Swimming,"CLEVELAND, Jonathan Thomas",CAN,Men,Bronze
19715,1992,Barcelona,Aquatics,Swimming,"GERY, Marcel",CAN,Men,Bronze
19716,1992,Barcelona,Aquatics,Swimming,"PONTING, Thomas",CAN,Men,Bronze
19717,1992,Barcelona,Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,Bronze
19718,1992,Barcelona,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,Gold
19719,1992,Barcelona,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,Gold
19720,1992,Barcelona,Aquatics,Swimming,"DERSCH, Hans",USA,Men,Gold
19721,1992,Barcelona,Aquatics,Swimming,"DIEBEL, Nelson",USA,Men,Gold
19722,1992,Barcelona,Aquatics,Swimming,"MORALES, Pablo",USA,Men,Gold
19723,1992,Barcelona,Aquatics,Swimming,"OLSEN, Jon",USA,Men,Gold
19724,1992,Barcelona,Aquatics,Swimming,"ROUSE, Jeff Norman",USA,Men,Gold
19725,1992,Barcelona,Aquatics,Swimming,"STEWART, Melvin",USA,Men,Gold
19726,1992,Barcelona,Aquatics,Swimming,"IVANOV, Vassili",EUN,Men,Silver
19727,1992,Barcelona,Aquatics,Swimming,"KHNYKIN, Pavlo",EUN,Men,Silver
19728,1992,Barcelona,Aquatics,Swimming,"KULIKOV, Vladislav",EUN,Men,Silver
19729,1992,Barcelona,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,Silver
19730,1992,Barcelona,Aquatics,Swimming,"PYSHNENKO, Vladimir",EUN,Men,Silver
19731,1992,Barcelona,Aquatics,Swimming,"SELKOV, Vladimir",EUN,Men,Silver
19732,1992,Barcelona,Aquatics,Swimming,"VOLKOV, Dmitri",EUN,Men,Silver
19733,1992,Barcelona,Aquatics,Swimming,"CHOUBINA, Elena",EUN,Women,Bronze
19734,1992,Barcelona,Aquatics,Swimming,"KIRITCHENKO, Olga",EUN,Women,Bronze
19735,1992,Barcelona,Aquatics,Swimming,"MESHCHERYAKOVA, Natalia",EUN,Women,Bronze
19736,1992,Barcelona,Aquatics,Swimming,"RUDKOVSKAYA, Elena",EUN,Women,Bronze
19737,1992,Barcelona,Aquatics,Swimming,"ZHIVANEVSKAYA, Nina Alexandrovna",EUN,Women,Bronze
19738,1992,Barcelona,Aquatics,Swimming,"AHMANN-LEIGHTON, Christine",USA,Women,Gold
19739,1992,Barcelona,Aquatics,Swimming,"HAISLETT, Nicole Lee",USA,Women,Gold
19740,1992,Barcelona,Aquatics,Swimming,"KLEINE, Megan A.",USA,Women,Gold
19741,1992,Barcelona,Aquatics,Swimming,"LOVELESS, Lea",USA,Women,Gold
19742,1992,Barcelona,Aquatics,Swimming,"NALL, Anita",USA,Women,Gold
19743,1992,Barcelona,Aquatics,Swimming,"SANDERS, Summer",USA,Women,Gold
19744,1992,Barcelona,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,Gold
19745,1992,Barcelona,Aquatics,Swimming,"WAGSTAFF, Elizabeth",USA,Women,Gold
19746,1992,Barcelona,Aquatics,Swimming,"BRENDEL, Daniela",GER,Women,Silver
19747,1992,Barcelona,Aquatics,Swimming,"DÖRRIS, Jana",GER,Women,Silver
19748,1992,Barcelona,Aquatics,Swimming,"HASE, Dagmar",GER,Women,Silver
19749,1992,Barcelona,Aquatics,Swimming,"HUNGER, Daniela",GER,Women,Silver
19750,1992,Barcelona,Aquatics,Swimming,"OSYGUS, Simone",GER,Women,Silver
19751,1992,Barcelona,Aquatics,Swimming,"USTROWSKI, Bettina",GER,Women,Silver
19752,1992,Barcelona,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,Silver
19753,1992,Barcelona,Aquatics,Swimming,"GJERTSEN, Douglas S.",USA,Men,Bronze
19754,1992,Barcelona,Aquatics,Swimming,"HUDEPOHL, Joseph",USA,Men,Bronze
19755,1992,Barcelona,Aquatics,Swimming,"JAFFE, Scott",USA,Men,Bronze
19756,1992,Barcelona,Aquatics,Swimming,"JORGENSEN, Daniel Plong",USA,Men,Bronze
19757,1992,Barcelona,Aquatics,Swimming,"OLSEN, Jon",USA,Men,Bronze
19758,1992,Barcelona,Aquatics,Swimming,"STEWART, Melvin",USA,Men,Bronze
19759,1992,Barcelona,Aquatics,Swimming,"KOUDRIAVTSEV, Alexei",EUN,Men,Gold
19760,1992,Barcelona,Aquatics,Swimming,"LEPIKOV, Dmitri",EUN,Men,Gold
19761,1992,Barcelona,Aquatics,Swimming,"MOUKHINE, Jouri",EUN,Men,Gold
19762,1992,Barcelona,Aquatics,Swimming,"PYSHNENKO, Vladimir",EUN,Men,Gold
19763,1992,Barcelona,Aquatics,Swimming,"SADOVYI, Evgueni",EUN,Men,Gold
19764,1992,Barcelona,Aquatics,Swimming,"TAIANOVITCH, Veniamin",EUN,Men,Gold
19765,1992,Barcelona,Aquatics,Swimming,"FROLANDER, Lars",SWE,Men,Silver
19766,1992,Barcelona,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,Silver
19767,1992,Barcelona,Aquatics,Swimming,"WALLIN, Christer",SWE,Men,Silver
19768,1992,Barcelona,Aquatics,Swimming,"WERNER, Tommy",SWE,Men,Silver
19769,1992,Barcelona,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,Bronze
19770,1992,Barcelona,Aquatics,Swimming,"POPOV, Alexander",EUN,Men,Gold
19771,1992,Barcelona,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,Silver
19772,1992,Barcelona,Aquatics,Swimming,"MARTINO, Angel",USA,Women,Bronze
19773,1992,Barcelona,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,Gold
19774,1992,Barcelona,Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,Silver
19775,1992,Barcelona,Aquatics,Swimming,"HENKE, Jana",GER,Women,Bronze
19776,1992,Barcelona,Aquatics,Swimming,"EVANS, Janet",USA,Women,Gold
19777,1992,Barcelona,Aquatics,Swimming,"LEWIS, Hayley Jane",AUS,Women,Silver
19778,1992,Barcelona,Aquatics,Synchronized S.,"OKUNO, Fumiko",JPN,Women,Bronze
19779,1992,Barcelona,Aquatics,Synchronized S.,"TAKAYAMA, Aki",JPN,Women,Bronze
19780,1992,Barcelona,Aquatics,Synchronized S.,"JOSEPHSON, Karen",USA,Women,Gold
19781,1992,Barcelona,Aquatics,Synchronized S.,"JOSEPHSON, Sarah",USA,Women,Gold
19782,1992,Barcelona,Aquatics,Synchronized S.,"VILAGOS, Penny",CAN,Women,Silver
19783,1992,Barcelona,Aquatics,Synchronized S.,"VILAGOS, Vicky",CAN,Women,Silver
19784,1992,Barcelona,Aquatics,Synchronized S.,"OKUNO, Fumiko",JPN,Women,Bronze
19785,1992,Barcelona,Aquatics,Synchronized S.,"BABB-SPRAGUE, Kristen",USA,Women,Gold
19786,1992,Barcelona,Aquatics,Synchronized S.,"FRECHETTE, Sylvie",CAN,Women,Gold
19787,1992,Barcelona,Aquatics,Water polo,"APANASSENKO, Dmitri",EUN,Men,Bronze
19788,1992,Barcelona,Aquatics,Water polo,"BELOFASTOV, Andrei",EUN,Men,Bronze
19789,1992,Barcelona,Aquatics,Water polo,"CHARONOV, Evgueni",EUN,Men,Bronze
19790,1992,Barcelona,Aquatics,Water polo,"GORSHKOV, Dmitry",EUN,Men,Bronze
19791,1992,Barcelona,Aquatics,Water polo,"KARABOUTOV, Vladimir",EUN,Men,Bronze
19792,1992,Barcelona,Aquatics,Water polo,"KOLOTOV, Aleksandr",EUN,Men,Bronze
19793,1992,Barcelona,Aquatics,Water polo,"KOVALENKO, Alexandre",EUN,Men,Bronze
19794,1992,Barcelona,Aquatics,Water polo,"KOZLOV, Nikolai",EUN,Men,Bronze
19795,1992,Barcelona,Aquatics,Water polo,"MARKOTCH, Serguei",EUN,Men,Bronze
19796,1992,Barcelona,Aquatics,Water polo,"NAUMOV, Sergey",EUN,Men,Bronze
19797,1992,Barcelona,Aquatics,Water polo,"OGORODNIKOV, Alexandre",EUN,Men,Bronze
19798,1992,Barcelona,Aquatics,Water polo,"TCHIGUIR, Alexandre",EUN,Men,Bronze
19799,1992,Barcelona,Aquatics,Water polo,"ATTOLICO, Francesco",ITA,Men,Gold
19800,1992,Barcelona,Aquatics,Water polo,"AVERAIMO, Gianni",ITA,Men,Gold
19801,1992,Barcelona,Aquatics,Water polo,"BOVO, Alessandro",ITA,Men,Gold
19802,1992,Barcelona,Aquatics,Water polo,"CALDARELLA, Paolo",ITA,Men,Gold
19803,1992,Barcelona,Aquatics,Water polo,"CAMPAGNA, Alessandro",ITA,Men,Gold
19804,1992,Barcelona,Aquatics,Water polo,"D'ALTRUI, Marco",ITA,Men,Gold
19805,1992,Barcelona,Aquatics,Water polo,"FERRETTI, Massimiliano",ITA,Men,Gold
19806,1992,Barcelona,Aquatics,Water polo,"FIORILLO, Mario",ITA,Men,Gold
19807,1992,Barcelona,Aquatics,Water polo,"GANDOLFI, Ferdinando",ITA,Men,Gold
19808,1992,Barcelona,Aquatics,Water polo,"POMILIO, Amedeo",ITA,Men,Gold
19809,1992,Barcelona,Aquatics,Water polo,"PORZIO, Francesco",ITA,Men,Gold
19810,1992,Barcelona,Aquatics,Water polo,"PORZIO, Giuseppe",ITA,Men,Gold
19811,1992,Barcelona,Aquatics,Water polo,"SILIPO, Carlo",ITA,Men,Gold
19812,1992,Barcelona,Aquatics,Water polo,"BALLART, Daniel",ESP,Men,Silver
19813,1992,Barcelona,Aquatics,Water polo,"ESTIARTE, Manuel",ESP,Men,Silver
19814,1992,Barcelona,Aquatics,Water polo,"GARCIA AGUADO, Pedro",ESP,Men,Silver
19815,1992,Barcelona,Aquatics,Water polo,"GOMEZ, Salvador",ESP,Men,Silver
19816,1992,Barcelona,Aquatics,Water polo,"GONZALEZ JUNQUERA, Marco Antonio",ESP,Men,Silver
19817,1992,Barcelona,Aquatics,Water polo,"MICHAVILA JOVER, Ruben",ESP,Men,Silver
19818,1992,Barcelona,Aquatics,Water polo,"OCA, Miguel Angel",ESP,Men,Silver
19819,1992,Barcelona,Aquatics,Water polo,"PEDREROL, Sergi",ESP,Men,Silver
19820,1992,Barcelona,Aquatics,Water polo,"PICO LLADO, Jose",ESP,Men,Silver
19821,1992,Barcelona,Aquatics,Water polo,"ROLLAN, Jesus",ESP,Men,Silver
19822,1992,Barcelona,Aquatics,Water polo,"SANCHEZ ALARCON, Ricardo",ESP,Men,Silver
19823,1992,Barcelona,Aquatics,Water polo,"SANS, Jordi",ESP,Men,Silver
19824,1992,Barcelona,Aquatics,Water polo,"SILVESTRE SANCHEZ, Manuel",ESP,Men,Silver
19825,1992,Barcelona,Archery,Archery,"TERRY, Simon",GBR,Men,Bronze
19826,1992,Barcelona,Archery,Archery,"FLUTE, Sebastien",FRA,Men,Gold
19827,1992,Barcelona,Archery,Archery,"CHUNG, Jae-Hun",KOR,Men,Silver
19828,1992,Barcelona,Archery,Archery,"VALEEVA, Natalia",EUN,Women,Bronze
19829,1992,Barcelona,Archery,Archery,"CHO, Youn-Jeong",KOR,Women,Gold
19830,1992,Barcelona,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,Silver
19831,1992,Barcelona,Archery,Archery,"HALLARD, Steven",GBR,Men,Bronze
19832,1992,Barcelona,Archery,Archery,"PRIESTMAN, Richard John",GBR,Men,Bronze
19833,1992,Barcelona,Archery,Archery,"TERRY, Simon",GBR,Men,Bronze
19834,1992,Barcelona,Archery,Archery,"HOLGADO ROMERO, Juan Carlos",ESP,Men,Gold
19835,1992,Barcelona,Archery,Archery,"MENENDEZ VALLIN, Alfonso",ESP,Men,Gold
19836,1992,Barcelona,Archery,Archery,"VAZQUEZ, Antonio",ESP,Men,Gold
19837,1992,Barcelona,Archery,Archery,"FALCK, Ismo Kalevi",FIN,Men,Silver
19838,1992,Barcelona,Archery,Archery,"LIPPONEN, Jari",FIN,Men,Silver
19839,1992,Barcelona,Archery,Archery,"POIKOLAINEN, Tomi",FIN,Men,Silver
19840,1992,Barcelona,Archery,Archery,"ARZHANNIKOVA, Lyudmila",EUN,Women,Bronze
19841,1992,Barcelona,Archery,Archery,"KVRIVICHVILI, Khatouna",EUN,Women,Bronze
19842,1992,Barcelona,Archery,Archery,"VALEEVA, Natalia",EUN,Women,Bronze
19843,1992,Barcelona,Archery,Archery,"CHO, Youn-Jeong",KOR,Women,Gold
19844,1992,Barcelona,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,Gold
19845,1992,Barcelona,Archery,Archery,"LEE, Eun Kyung",KOR,Women,Gold
19846,1992,Barcelona,Archery,Archery,"MA, Xiangjun",CHN,Women,Silver
19847,1992,Barcelona,Archery,Archery,"WANG, Hong",CHN,Women,Silver
19848,1992,Barcelona,Archery,Archery,"WANG, Xiaozhu",CHN,Women,Silver
19849,1992,Barcelona,Athletics,Athletics,"ABEBE, Addis",ETH,Men,Bronze
19850,1992,Barcelona,Athletics,Athletics,"SKAH, Khalid",MAR,Men,Gold
19851,1992,Barcelona,Athletics,Athletics,"CHELIMO, Richard",KEN,Men,Silver
19852,1992,Barcelona,Athletics,Athletics,"JENNINGS, Lynn A.",USA,Women,Bronze
19853,1992,Barcelona,Athletics,Athletics,"TULU, Derartu",ETH,Women,Gold
19854,1992,Barcelona,Athletics,Athletics,"MEYER, Elana",RSA,Women,Silver
19855,1992,Barcelona,Athletics,Athletics,"LI, Chunxiu",CHN,Women,Bronze
19856,1992,Barcelona,Athletics,Athletics,"CHEN, Yueling",CHN,Women,Gold
19857,1992,Barcelona,Athletics,Athletics,"NIKOLAYEVA, Yelena",EUN,Women,Silver
19858,1992,Barcelona,Athletics,Athletics,"MITCHELL, Dennis",USA,Men,Bronze
19859,1992,Barcelona,Athletics,Athletics,"CHRISTIE, Linford",GBR,Men,Gold
19860,1992,Barcelona,Athletics,Athletics,"FREDERICKS, Frank",NAM,Men,Silver
19861,1992,Barcelona,Athletics,Athletics,"PRIVALOVA, Irina",EUN,Women,Bronze
19862,1992,Barcelona,Athletics,Athletics,"DEVERS, Gail",USA,Women,Gold
19863,1992,Barcelona,Athletics,Athletics,"CUTHBERT, Juliet",JAM,Women,Silver
19864,1992,Barcelona,Athletics,Athletics,"DONKOVA, Yordanka",BUL,Women,Bronze
19865,1992,Barcelona,Athletics,Athletics,"PATOULIDOU, Paraskevi Voula",GRE,Women,Gold
19866,1992,Barcelona,Athletics,Athletics,"MARTIN, La Vona Ann",USA,Women,Silver
19867,1992,Barcelona,Athletics,Athletics,"PIERCE, Jack",USA,Men,Bronze
19868,1992,Barcelona,Athletics,Athletics,"MCKOY, Mark",CAN,Men,Gold
19869,1992,Barcelona,Athletics,Athletics,"DEES, Tony",USA,Men,Silver
19870,1992,Barcelona,Athletics,Athletics,"SULAIMAN, Mohamed Ahmed",QAT,Men,Bronze
19871,1992,Barcelona,Athletics,Athletics,"CACHO RUIZ, Fermin",ESP,Men,Gold
19872,1992,Barcelona,Athletics,Athletics,"EL BASIR, Rachid",MAR,Men,Silver
19873,1992,Barcelona,Athletics,Athletics,"QU, Yunxia",CHN,Women,Bronze
19874,1992,Barcelona,Athletics,Athletics,"BOULMERKA, Hassiba",ALG,Women,Gold
19875,1992,Barcelona,Athletics,Athletics,"ROGACHEVA, Liudmila",EUN,Women,Silver
19876,1992,Barcelona,Athletics,Athletics,"BATES, Michael D.",USA,Men,Bronze
19877,1992,Barcelona,Athletics,Athletics,"MARSH, Michael",USA,Men,Gold
19878,1992,Barcelona,Athletics,Athletics,"FREDERICKS, Frank",NAM,Men,Silver
19879,1992,Barcelona,Athletics,Athletics,"OTTEY-PAGE, Merlene",JAM,Women,Bronze
19880,1992,Barcelona,Athletics,Athletics,"TORRENCE, Gwen",USA,Women,Gold
19881,1992,Barcelona,Athletics,Athletics,"CUTHBERT, Juliet",JAM,Women,Silver
19882,1992,Barcelona,Athletics,Athletics,"DE BENEDICTIS, Giovanni",ITA,Men,Bronze
19883,1992,Barcelona,Athletics,Athletics,"PLAZA MONTERO, Daniel",ESP,Men,Gold
19884,1992,Barcelona,Athletics,Athletics,"LEBLANC, Guillaume",CAN,Men,Silver
19885,1992,Barcelona,Athletics,Athletics,"CHALMERS, Angela Frances",CAN,Women,Bronze
19886,1992,Barcelona,Athletics,Athletics,"ROMANOVA, Elena",EUN,Women,Gold
19887,1992,Barcelona,Athletics,Athletics,"DOROVSKIH, Tatiana",EUN,Women,Silver
19888,1992,Barcelona,Athletics,Athletics,"MUTWOL, William",KEN,Men,Bronze
19889,1992,Barcelona,Athletics,Athletics,"BIRIR, Mathew",KEN,Men,Gold
19890,1992,Barcelona,Athletics,Athletics,"SANG, Patrick",KEN,Men,Silver
19891,1992,Barcelona,Athletics,Athletics,"KITUR, Samson",KEN,Men,Bronze
19892,1992,Barcelona,Athletics,Athletics,"WATTS, Quincy",USA,Men,Gold
19893,1992,Barcelona,Athletics,Athletics,"LEWIS, Steve",USA,Men,Silver
19894,1992,Barcelona,Athletics,Athletics,"RESTREPO GAVIRIA, Ximena",COL,Women,Bronze
19895,1992,Barcelona,Athletics,Athletics,"PEREC, Marie-Jose",FRA,Women,Gold
19896,1992,Barcelona,Athletics,Athletics,"BRYZGINA, Olga",EUN,Women,Silver
19897,1992,Barcelona,Athletics,Athletics,"AKABUSI, Kriss Kezie Uche",GBR,Men,Bronze
19898,1992,Barcelona,Athletics,Athletics,"YOUNG, Kevin Curtis",USA,Men,Gold
19899,1992,Barcelona,Athletics,Athletics,"GRAHAM, Winthrop",JAM,Men,Silver
19900,1992,Barcelona,Athletics,Athletics,"VICKERS, Janeene",USA,Women,Bronze
19901,1992,Barcelona,Athletics,Athletics,"GUNNELL, Sally Janet Jane",GBR,Women,Gold
19902,1992,Barcelona,Athletics,Athletics,"FARMER-PATRICK, Sandra",USA,Women,Silver
19903,1992,Barcelona,Athletics,Athletics,"AGUILERA RUIZ, Jorge Luis",CUB,Men,Bronze
19904,1992,Barcelona,Athletics,Athletics,"ISASI, Joel",CUB,Men,Bronze
19905,1992,Barcelona,Athletics,Athletics,"LAMELA, Joel",CUB,Men,Bronze
19906,1992,Barcelona,Athletics,Athletics,"SIMON, Andres",CUB,Men,Bronze
19907,1992,Barcelona,Athletics,Athletics,"BURRELL, Leroy",USA,Men,Gold
19908,1992,Barcelona,Athletics,Athletics,"JETT, James",USA,Men,Gold
19909,1992,Barcelona,Athletics,Athletics,"LEWIS, Carl",USA,Men,Gold
19910,1992,Barcelona,Athletics,Athletics,"MARSH, Michael",USA,Men,Gold
19911,1992,Barcelona,Athletics,Athletics,"MITCHELL, Dennis",USA,Men,Gold
19912,1992,Barcelona,Athletics,Athletics,"ADENIKEN, Olapade",NGR,Men,Silver
19913,1992,Barcelona,Athletics,Athletics,"EZINWA, Davidson",NGR,Men,Silver
19914,1992,Barcelona,Athletics,Athletics,"EZINWA, Osmond",NGR,Men,Silver
19915,1992,Barcelona,Athletics,Athletics,"IMOH, Chidi",NGR,Men,Silver
19916,1992,Barcelona,Athletics,Athletics,"KAYODE, Oluyemi",NGR,Men,Silver
19917,1992,Barcelona,Athletics,Athletics,"IDEHEN, Faith",NGR,Women,Bronze
19918,1992,Barcelona,Athletics,Athletics,"ONYALI, Mary",NGR,Women,Bronze
19919,1992,Barcelona,Athletics,Athletics,"OPARA-THOMPSON, Christy Thompson",NGR,Women,Bronze
19920,1992,Barcelona,Athletics,Athletics,"UTONDU, Beatrice",NGR,Women,Bronze
19921,1992,Barcelona,Athletics,Athletics,"ASHFORD, Evelyn",USA,Women,Gold
19922,1992,Barcelona,Athletics,Athletics,"FINN, Michelle",USA,Women,Gold
19923,1992,Barcelona,Athletics,Athletics,"GUIDRY-WHITE, Carlette D.",USA,Women,Gold
19924,1992,Barcelona,Athletics,Athletics,"JONES, Esther",USA,Women,Gold
19925,1992,Barcelona,Athletics,Athletics,"TORRENCE, Gwen",USA,Women,Gold
19926,1992,Barcelona,Athletics,Athletics,"BOGOSLOVSKAYA, Olga",EUN,Women,Silver
19927,1992,Barcelona,Athletics,Athletics,"MALTCHOUGUINA, Galina",EUN,Women,Silver
19928,1992,Barcelona,Athletics,Athletics,"PRIVALOVA, Irina",EUN,Women,Silver
19929,1992,Barcelona,Athletics,Athletics,"TRANDENKOVA, Marina",EUN,Women,Silver
19930,1992,Barcelona,Athletics,Athletics,"AKABUSI, Kriss Kezie Uche",GBR,Men,Bronze
19931,1992,Barcelona,Athletics,Athletics,"BLACK, Roger",GBR,Men,Bronze
19932,1992,Barcelona,Athletics,Athletics,"GRINDLEY, David Allan",GBR,Men,Bronze
19933,1992,Barcelona,Athletics,Athletics,"LADEJO, Duaine",GBR,Men,Bronze
19934,1992,Barcelona,Athletics,Athletics,"REGIS, John Paul Lyndon",GBR,Men,Bronze
19935,1992,Barcelona,Athletics,Athletics,"RICHARDSON, Mark Ashton",GBR,Men,Bronze
19936,1992,Barcelona,Athletics,Athletics,"HALL, Darnell",USA,Men,Gold
19937,1992,Barcelona,Athletics,Athletics,"JENKINS, Charles L.",USA,Men,Gold
19938,1992,Barcelona,Athletics,Athletics,"JOHNSON, Michael",USA,Men,Gold
19939,1992,Barcelona,Athletics,Athletics,"LEWIS, Steve",USA,Men,Gold
19940,1992,Barcelona,Athletics,Athletics,"VALMON, Andrew",USA,Men,Gold
19941,1992,Barcelona,Athletics,Athletics,"WATTS, Quincy",USA,Men,Gold
19942,1992,Barcelona,Athletics,Athletics,"HERNANDEZ PRENDES, Roberto",CUB,Men,Silver
19943,1992,Barcelona,Athletics,Athletics,"HERRERA ORTIZ, Hector",CUB,Men,Silver
